asset_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,lat_lon,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,asset_name,asset_type,st_astext
136115316,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,508088.38,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.990466,,Yicheng Baozi Coal Mine,Anthracite,POINT(111.936244 35.580708)
136115278,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.981978,,Pingshu Wenjiazhuang Coal Mine,Anthracite,POINT(113.217014 37.955791)
136115316,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,1406620.51,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.990471,,Yicheng Baozi Coal Mine,Anthracite,POINT(111.936244 35.580708)
136115278,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,559978.26,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.981985,,Pingshu Wenjiazhuang Coal Mine,Anthracite,POINT(113.217014 37.955791)
136115317,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.990674,,Yitang Changyuan Coal Mine,Bituminous,POINT(112.12064 37.002565)
136115278,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,1550275.37,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.98199,,Pingshu Wenjiazhuang Coal Mine,Anthracite,POINT(113.217014 37.955791)
136115317,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,9940,14686.4,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.99068,,Yitang Changyuan Coal Mine,Bituminous,POINT(112.12064 37.002565)
136115279,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982189,,Yinyuan Xingqing Coal Mine,Bituminous,POINT(111.617386 36.934065)
136115317,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.990685,,Yitang Changyuan Coal Mine,Bituminous,POINT(112.12064 37.002565)
136115279,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,10738,15865.6,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982195,,Yinyuan Xingqing Coal Mine,Bituminous,POINT(111.617386 36.934065)
136115317,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,296204.71,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.990692,,Yitang Changyuan Coal Mine,Bituminous,POINT(112.12064 37.002565)
136115279,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982201,,Yinyuan Xingqing Coal Mine,Bituminous,POINT(111.617386 36.934065)
136115317,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,820029.83,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.990697,,Yitang Changyuan Coal Mine,Bituminous,POINT(112.12064 37.002565)
136115279,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,319987.57,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982208,,Yinyuan Xingqing Coal Mine,Bituminous,POINT(111.617386 36.934065)
136115318,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.990891,,Changzhi Huangshan Coal Mine,Bituminous,POINT(113.149591 36.006116)
136115279,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,885871.64,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982215,,Yinyuan Xingqing Coal Mine,Bituminous,POINT(111.617386 36.934065)
136115318,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,9577,14150.4,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.990899,,Changzhi Huangshan Coal Mine,Bituminous,POINT(113.149591 36.006116)
136115280,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982416,,Huajin Mingzhu Coal Mine,Bituminous,POINT(111.024928 36.132762)
136115318,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.990904,,Changzhi Huangshan Coal Mine,Bituminous,POINT(113.149591 36.006116)
136115280,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,9577,14150.4,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982422,,Huajin Mingzhu Coal Mine,Bituminous,POINT(111.024928 36.132762)
136115318,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,285394.32,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.990911,,Changzhi Huangshan Coal Mine,Bituminous,POINT(113.149591 36.006116)
136115280,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982427,,Huajin Mingzhu Coal Mine,Bituminous,POINT(111.024928 36.132762)
136115318,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,790101.73,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.990916,,Changzhi Huangshan Coal Mine,Bituminous,POINT(113.149591 36.006116)
136115280,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,285394.32,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982434,,Huajin Mingzhu Coal Mine,Bituminous,POINT(111.024928 36.132762)
136115319,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991115,,Erjing Harmony Coal Mine,Anthracite,POINT(113.305066 38.003529)
136115280,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,790101.73,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982439,,Huajin Mingzhu Coal Mine,Bituminous,POINT(111.024928 36.132762)
136115319,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,17050,25192,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991121,,Erjing Harmony Coal Mine,Anthracite,POINT(113.305066 38.003529)
136115281,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982646,,Linfen Donghe Coal Mine,Bituminous,POINT(111.316189 36.49985)
136115319,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991126,,Erjing Harmony Coal Mine,Anthracite,POINT(113.305066 38.003529)
136115281,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,13060,19296,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982652,,Linfen Donghe Coal Mine,Bituminous,POINT(111.316189 36.49985)
136115319,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,508088.38,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991135,,Erjing Harmony Coal Mine,Anthracite,POINT(113.305066 38.003529)
136115281,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982658,,Linfen Donghe Coal Mine,Bituminous,POINT(111.316189 36.49985)
136115319,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,1406620.51,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.99114,,Erjing Harmony Coal Mine,Anthracite,POINT(113.305066 38.003529)
136115281,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,389174.08,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982667,,Linfen Donghe Coal Mine,Bituminous,POINT(111.316189 36.49985)
136115320,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991335,,Fenghuangtai Coal Mine,Bituminous,POINT(112.195311 36.87321)
136115281,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,1077411.46,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982672,,Linfen Donghe Coal Mine,Bituminous,POINT(111.316189 36.49985)
136115320,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,13060,19296,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991341,,Fenghuangtai Coal Mine,Bituminous,POINT(112.195311 36.87321)
136115282,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982869,,Shandong Xinhe Coal Mine,Bituminous,POINT(116.444708 35.393054)
136115320,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991347,,Fenghuangtai Coal Mine,Bituminous,POINT(112.195311 36.87321)
136115282,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,12552,18545.6,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982875,,Shandong Xinhe Coal Mine,Bituminous,POINT(116.444708 35.393054)
136115320,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,389174.08,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991354,,Fenghuangtai Coal Mine,Bituminous,POINT(112.195311 36.87321)
136115282,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.98288,,Shandong Xinhe Coal Mine,Bituminous,POINT(116.444708 35.393054)
136115320,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,1077411.46,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991359,,Fenghuangtai Coal Mine,Bituminous,POINT(112.195311 36.87321)
136115282,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,374039.53,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982889,,Shandong Xinhe Coal Mine,Bituminous,POINT(116.444708 35.393054)
136115321,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991555,,Fenxi Zhengwen Coal Mine,Bituminous,POINT(111.633449 37.092932)
136115282,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,1035512.12,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.982894,,Shandong Xinhe Coal Mine,Bituminous,POINT(116.444708 35.393054)
136115321,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,9577,14150.4,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991561,,Fenxi Zhengwen Coal Mine,Bituminous,POINT(111.633449 37.092932)
136115283,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.983091,,Yuci Weishan Coal Mine,Anthracite,POINT(112.702636 37.807966)
136115321,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991566,,Fenxi Zhengwen Coal Mine,Bituminous,POINT(111.633449 37.092932)
136115283,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,17050,25192,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.983097,,Yuci Weishan Coal Mine,Anthracite,POINT(112.702636 37.807966)
136115321,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,285394.32,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991574,,Fenxi Zhengwen Coal Mine,Bituminous,POINT(111.633449 37.092932)
136115283,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.983102,,Yuci Weishan Coal Mine,Anthracite,POINT(112.702636 37.807966)
136115321,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,790101.73,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991579,,Fenxi Zhengwen Coal Mine,Bituminous,POINT(111.633449 37.092932)
136115283,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,508088.38,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.983109,,Yuci Weishan Coal Mine,Anthracite,POINT(112.702636 37.807966)
136115322,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991773,,Gaoping Shouyang Coal Mine,Anthracite,POINT(112.954671 35.905418)
136115283,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,1406620.51,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.983114,,Yuci Weishan Coal Mine,Anthracite,POINT(112.702636 37.807966)
136115322,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,17050,25192,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991779,,Gaoping Shouyang Coal Mine,Anthracite,POINT(112.954671 35.905418)
136115284,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.983316,,Dongpang Coal Mine North Well,Bituminous,POINT(114.417578 37.232056)
136115322,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991787,,Gaoping Shouyang Coal Mine,Anthracite,POINT(112.954671 35.905418)
136115322,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,508088.38,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991794,,Gaoping Shouyang Coal Mine,Anthracite,POINT(112.954671 35.905418)
136115284,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,9577,14150.4,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.983322,,Dongpang Coal Mine North Well,Bituminous,POINT(114.417578 37.232056)
136115322,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,1406620.51,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991799,,Gaoping Shouyang Coal Mine,Anthracite,POINT(112.954671 35.905418)
136115284,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.983327,,Dongpang Coal Mine North Well,Bituminous,POINT(114.417578 37.232056)
136115323,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991993,,Heshun Hongrun Coal Mine,Anthracite,POINT(113.498279 37.228849)
136115284,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,285394.32,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.983334,,Dongpang Coal Mine North Well,Bituminous,POINT(114.417578 37.232056)
136115323,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,5373,7939.5,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.991999,,Heshun Hongrun Coal Mine,Anthracite,POINT(113.498279 37.228849)
136115284,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,790101.73,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.983339,,Dongpang Coal Mine North Well,Bituminous,POINT(114.417578 37.232056)
136115323,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.992004,,Heshun Hongrun Coal Mine,Anthracite,POINT(113.498279 37.228849)
136115285,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.98354,,Gequan Coal Mine East Well,Anthracite,POINT(114.379493 36.945414)
136115323,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,160128.92,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.992011,,Heshun Hongrun Coal Mine,Anthracite,POINT(113.498279 37.228849)
136115285,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,14801,21868.8,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.983546,,Gequan Coal Mine East Well,Anthracite,POINT(114.379493 36.945414)
136115323,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,443309.92,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.992018,,Heshun Hongrun Coal Mine,Anthracite,POINT(113.498279 37.228849)
136115285,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.983553,,Gequan Coal Mine East Well,Anthracite,POINT(114.379493 36.945414)
136115324,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.992214,,Hongda Longbo Coal Mine,Bituminous,POINT(110.794163 35.858583)
136115285,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,441063.95,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.98356,,Gequan Coal Mine East Well,Anthracite,POINT(114.379493 36.945414)
136115324,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,11681,17259.2,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.99222,,Hongda Longbo Coal Mine,Bituminous,POINT(110.794163 35.858583)
136115285,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,1221066.32,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.983565,,Gequan Coal Mine East Well,Anthracite,POINT(114.379493 36.945414)
136115324,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.992225,,Hongda Longbo Coal Mine,Bituminous,POINT(110.794163 35.858583)
136115286,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.983761,,Lanxian Changheng Coal Mine,Bituminous,POINT(111.719137 38.23397)
136115324,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,348094.59,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.992232,,Hongda Longbo Coal Mine,Bituminous,POINT(110.794163 35.858583)
136115286,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,9577,14150.4,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.983766,,Lanxian Changheng Coal Mine,Bituminous,POINT(111.719137 38.23397)
136115324,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,963684.69,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.992237,,Hongda Longbo Coal Mine,Bituminous,POINT(110.794163 35.858583)
136115286,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.983772,,Lanxian Changheng Coal Mine,Bituminous,POINT(111.719137 38.23397)
136115325,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.992431,,Hongyuan Fenghuangtai Coal Mine,Bituminous,POINT(111.366439 36.44836)
136115286,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,285394.32,0,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.98378,,Lanxian Changheng Coal Mine,Bituminous,POINT(111.719137 38.23397)
136115325,CHN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,9577,14150.4,tonnes_gas_per_coal_extracted,0.9,coal_mine_depth,0.752,0.6768,tonnes_coal_extracted,2022-10-10 23:24:31.992439,,Hongyuan Fenghuangtai Coal Mine,Bituminous,POINT(111.366439 36.44836)
