iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
BTN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,2201.328861,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
BTN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,185110.953564,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
BTN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,61837.292383,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
BWA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,6.052359,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
BWA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,25879.90828,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
BWA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,2175510.118296,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
BWA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,726241.306975,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
CAF,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,14.234255,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
CAF,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,10506.235639999999,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
CAF,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,886281.6370799999,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
CAF,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,297946.675495,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
CAN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,18137.226279999988,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
CAN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,1523527.007519999,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
CAN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,507842.33583999967,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
CHL,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,16.739147,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
CHL,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,24361.823060000002,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
CHL,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,2050812.2718480001,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
CHL,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,686566.919635,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.532045
CHN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,40713315.19999999,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CHN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,14622272.290000003,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CHN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,1268984187.5600002,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CHN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,450136939.32000005,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CIV,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,191.779954,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CIV,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,141551.8711,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CIV,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,11940987.080256,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CIV,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,4014274.0786099997,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CMR,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,17.713261,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CMR,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,13074.07392,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CMR,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,1102898.510184,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CMR,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,370768.08392500004,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
COD,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,534.359381,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
COD,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,141070.87658399998,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
COD,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,141605.235965,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
COG,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,30.264152999999997,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
COG,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,22337.82748,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
COG,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,1884367.244712,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
COG,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,633479.1699849999,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
COL,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,2.9019269999999997,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
COL,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,2437.176700000011,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
COL,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,205488.9515280009,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
COL,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,69009.95825500031,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
COM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,3.1399459999999997,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
COM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,2317.579285,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
COM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,195505.60568399998,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
COM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,65724.30567,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CRI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0.0703,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CRI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,51.85153,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CRI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,4374.0877199999995,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CRI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,1470.4723399999998,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CUB,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,125803.49540999999,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CYM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0.00292,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
CYM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,2.151996,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
CYM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,181.538544,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
CYM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,61.029688,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
CYP,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0.20034100000000002,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
CYP,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,147.87062,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
CYP,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,12474.022104,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
CYP,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,4193.467725,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DEU,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,3.4847960000000002,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DEU,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,919.9861440000001,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DEU,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,923.47094,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DJI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,3.486593,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DJI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,2573.4376,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DJI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,217089.21895200002,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DJI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,72980.199945,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DMA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0.0853,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DMA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,62.945876,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DMA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,5309.972784,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DMA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,1785.0890279999999,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DOM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,15.214425,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DOM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,11229.69482,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DOM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,947310.97308,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DOM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,318463.277585,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DZA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,6558.03788,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DZA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,8.187560999999999,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DZA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,7245.793004,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
DZA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,6787.289588,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.214661
EGY,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,43724.233980000005,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
EGY,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,188.341048,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
EGY,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,139692.662118,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
EGY,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,11827629.888564,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
EGY,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,4005029.1510040006,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
ERI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,21.192138,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
ERI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,15641.816009999999,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
ERI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,1319507.2692719998,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
ERI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,443586.76485,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
ESP,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,98206.7452,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
ESP,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,3.65904,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
ESP,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,99172.73176000001,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
ESP,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,99176.39080000001,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
EST,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,6077645.591,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
EST,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,17.95509,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
EST,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,6079153.81856,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
EST,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,6078148.33352,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
ETH,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,180.023322,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
ETH,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,132897.767917,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
ETH,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,11210938.662035998,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
ETH,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,3768843.6820059996,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
FIN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,185373.7048,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
FIN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,1135.228482,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
FIN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,280732.897288,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
FIN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,217160.102296,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
FJI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0.219754,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
FJI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,162.19955099999999,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
FJI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,13682.777339999999,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
FJI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,4599.822238,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
FLK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0.0445,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
FLK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,32.817935999999996,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
FLK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,2768.4546239999995,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
FLK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,930.6947079999999,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
FRA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,2376779.143,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
FRA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,4031.3977919999998,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
FRA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,2715416.5575280003,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
FRA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,2489658.2811760004,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.547184
GBR,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,392576.16630000004,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GBR,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,392576.16630000004,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GBR,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,392576.16630000004,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GEO,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GEO,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GHA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,209.79540699999998,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GHA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,154848.99060000002,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GHA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,13062701.197848001,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GHA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,4391367.519655,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GIN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,26.545375,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GIN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,19593.01467,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GIN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,1652821.2112800002,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GIN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,555638.935135,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GLP,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0.45263200000000003,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GLP,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,334.085193,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GLP,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,28182.65106,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GLP,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,9474.332884000001,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GMB,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,4.471962,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GMB,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,3300.734144,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GMB,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,278442.26606399997,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GMB,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,93605.62596199999,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GNB,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,4.965679,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GNB,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,3665.144182,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GNB,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,309183.050544,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GNB,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,103939.942031,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GNQ,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,3.0660969999999996,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GNQ,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,2263.0713,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GNQ,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,190907.438808,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GNQ,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,64178.512105,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GRC,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0.204594,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GRC,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,54.012816,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GRC,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,54.21741,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:09.884129
GTM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,8.315387000000001,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:10.235731
GTM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,6137.5473999999995,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:10.235731
GTM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,517749.2437679999,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:10.235731
GTM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,174054.904755,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:10.235731
GUF,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,2.042051,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:10.235731
GUF,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,1507.227939,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:10.235731
