asset_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,created_date,modified_date,asset_name,asset_type,st_astext
5110371,USA,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_100yr,77661690.85,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_20yr,164886327,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2,39903132.63,0.033124543,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,ch4,1461602.275,0.001213311,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2e_100yr,83458880.42,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2e_20yr,177147936.4,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2,46178885.43,0.033199596,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,ch4,1680262.802,0.001207999,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_100yr,96250716.94,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_20yr,204667843.1,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,53151983.88,0.033488954,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,1897399.505,0.001195476,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,109694489.1,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,232898249.1,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,59739661.97,0.034935656,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,2029448.377,0.001186818,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,120217223.6,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,252774755.8,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,61650477.79,0.03453848,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2105082.473,0.001179331,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,124381935.5,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,261577075.7,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2,29422877.91,0.033309647,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,ch4,1090779.301,0.001234871,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110371,USA,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.067738,,Marcellus,Gas,POINT(-80.5551 39.8859)
5110214,LBY,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,ch4,9241.450172,0.001076239,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2e_100yr,508898.8421,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2e_20yr,1048273.36,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2,1333.695451,0.045634309,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,ch4,57.18163993,0.001956552,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_100yr,3037.708321,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_20yr,6279.587186,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2,310725.2345,0.027492836,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,ch4,12228.91961,0.00108201,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2e_100yr,675147.039,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2e_20yr,1389607.217,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2,435631.7051,0.02750141,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,ch4,17102.42692,0.001079675,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_100yr,945284.0273,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_20yr,1945346.009,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,767469.0605,0.028130544,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,30147.4209,0.001105013,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,1665862.203,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,3427166.02,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,125194.258,0.031763898,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,4956.557017,0.001257562,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,272899.6571,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,560479.1931,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,807509.9101,0.03000504,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,31827.97369,0.001182648,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,1755983.526,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,3609626.274,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110214,LBY,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2,233503.627,0.027193316,tonnes_gas_per_product_produced,2022-09-15 13:05:14.061527,,El Feel,Oil,POINT(12.1949 26.0723)
5110127,OMN,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,1742552.663,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,4070918.475,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,1230759.23,0.01994455,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,73740.301,0.001194967,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,3428220.199,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,8080524.296,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110180,COL,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_100yr,1402334.274,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_20yr,2862127.658,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2,704392.7554,0.062491148,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,ch4,19250.73212,0.001707855,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2e_100yr,1278064.572,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2e_20yr,2610421.332,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2,668753.7997,0.061191491,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,ch4,18708.6837,0.001711859,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_100yr,1226272.574,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_20yr,2502045.819,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,713005.7871,0.056423825,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,20793.4348,0.001645492,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,1332650.144,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,2718859.489,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,652472.74,0.055003622,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,19889.42544,0.001676684,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,1245177.618,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,2538389.684,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,678398.8151,0.052910375,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,20996.99977,0.00163762,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,1304109.408,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110180,COL,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,2652103.114,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.060187,,Cupiagua,Gas,POINT(-72.6179 5.2301)
5110127,OMN,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2,80308.80754,0.020267823,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,ch4,5285.082654,0.001333815,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2e_100yr,237804.2706,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2e_20yr,551181.1363,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2,479147.8716,0.017447528,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,ch4,31973.5027,0.001164272,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_100yr,1431958.252,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_20yr,3378040.534,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,542670.3216,0.017816367,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,35921.05964,0.001179322,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
5110127,OMN,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,1613117.899,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.05815,,Block 61,Gas,POINT(56.4994 21.7738)
